"ID";"GebruikVanGeweld";"SoortDiefstal";"RegioS";"Perioden";"TotaalGeregistreerdeDiefstallen_1";"GeregistreerdeDiefstallenRelatief_2";"GeregistreerdeDiefstallenPer1000Inw_3";"TotaalOpgehelderdeDiefstallen_4";"OpgehelderdeDiefstallenRelatief_5";"RegistratiesVanVerdachten_6"
"26821";"0";"07";"PV27  ";"2015JJ00";"   17960";"      15";"     6.5";"     415";"     2.3";"     620"
"26822";"0";"07";"PV27  ";"2016JJ00";"   15930";"      15";"     5.7";"     360";"     2.3";"     525"
"26823";"0";"07";"PV27  ";"2017JJ00";"   14145";"      15";"     5.0";"     295";"     2.1";"     445"
"26824";"0";"07";"PV28  ";"2010JJ00";"   29700";"      20";"     8.5";"     970";"     3.3";"    1475"
"26825";"0";"07";"PV28  ";"2011JJ00";"   30175";"      20";"     8.6";"     920";"     3.0";"    1345"
"26826";"0";"07";"PV28  ";"2012JJ00";"   25130";"      17";"     7.1";"     810";"     3.2";"    1130"
"26827";"0";"07";"PV28  ";"2013JJ00";"   24200";"      17";"     6.8";"     745";"     3.1";"    1100"
"26828";"0";"07";"PV28  ";"2014JJ00";"   21195";"      16";"     5.9";"     635";"     3.0";"     875"
"26829";"0";"07";"PV28  ";"2015JJ00";"   20145";"      17";"     5.6";"     535";"     2.6";"     715"
"26830";"0";"07";"PV28  ";"2016JJ00";"   18450";"      16";"     5.1";"     550";"     3.0";"     755"
"26831";"0";"07";"PV28  ";"2017JJ00";"   14885";"      15";"     4.1";"     415";"     2.8";"     630"
"26832";"0";"07";"PV29  ";"2010JJ00";"    1520";"      14";"     4.0";"      55";"     3.8";"     150"
"26833";"0";"07";"PV29  ";"2011JJ00";"    1200";"      11";"     3.2";"      55";"     4.7";"      90"
"26834";"0";"07";"PV29  ";"2012JJ00";"     890";"       9";"     2.3";"      25";"     3.0";"      35"
"26835";"0";"07";"PV29  ";"2013JJ00";"     720";"       8";"     1.9";"      25";"     3.2";"      35"
"26836";"0";"07";"PV29  ";"2014JJ00";"     645";"       8";"     1.7";"      15";"     2.2";"      15"
"26837";"0";"07";"PV29  ";"2015JJ00";"     565";"       8";"     1.5";"      25";"     4.2";"      30"
"26838";"0";"07";"PV29  ";"2016JJ00";"     625";"       9";"     1.6";"      20";"     2.9";"      25"
"26839";"0";"07";"PV29  ";"2017JJ00";"     480";"       9";"     1.3";"      10";"     1.7";"      15"
"26840";"0";"07";"PV30  ";"2010JJ00";"   18180";"      18";"     7.4";"     445";"     2.5";"     670"
"26841";"0";"07";"PV30  ";"2011JJ00";"   16550";"      17";"     6.7";"     360";"     2.2";"     515"
"26842";"0";"07";"PV30  ";"2012JJ00";"   16580";"      17";"     6.7";"     315";"     1.9";"     425"
"26843";"0";"07";"PV30  ";"2013JJ00";"   16245";"      16";"     6.6";"     350";"     2.1";"     480"
"26844";"0";"07";"PV30  ";"2014JJ00";"   14200";"      16";"     5.7";"     300";"     2.1";"     370"
"26845";"0";"07";"PV30  ";"2015JJ00";"   14005";"      17";"     5.6";"     330";"     2.4";"     425"
"26846";"0";"07";"PV30  ";"2016JJ00";"   13810";"      19";"     5.5";"     350";"     2.5";"     570"
"26847";"0";"07";"PV30  ";"2017JJ00";"   10010";"      17";"     4.0";"     185";"     1.8";"     270"
"26848";"0";"07";"PV31  ";"2010JJ00";"    6885";"      15";"     6.1";"     185";"     2.7";"     295"
"26849";"0";"07";"PV31  ";"2011JJ00";"    6735";"      13";"     6.0";"     120";"     1.8";"     155"
"26850";"0";"07";"PV31  ";"2012JJ00";"    5720";"      12";"     5.1";"     130";"     2.3";"     210"
"26851";"0";"07";"PV31  ";"2013JJ00";"    5240";"      11";"     4.7";"     125";"     2.4";"     180"
"26852";"0";"07";"PV31  ";"2014JJ00";"    5950";"      13";"     5.3";"     110";"     1.8";"     140"
"26853";"0";"07";"PV31  ";"2015JJ00";"    5130";"      13";"     4.6";"     100";"     2.0";"     130"
"26854";"0";"07";"PV31  ";"2016JJ00";"    4890";"      14";"     4.4";"     100";"     2.1";"     135"
"26855";"0";"07";"PV31  ";"2017JJ00";"    4170";"      14";"     3.7";"      55";"     1.4";"     100"
"26856";"0";"07";"PV99  ";"2010JJ00";"      60";"       6";"     0.0";"       5";"     5.1";"       5"
"26857";"0";"07";"PV99  ";"2011JJ00";"      40";"       5";"";"       5";"     9.5";"       5"
"26858";"0";"07";"PV99  ";"2012JJ00";"      30";"       5";"";"       0";"     0.0";"       0"
"26859";"0";"07";"PV99  ";"2013JJ00";"      30";"       5";"";"       0";"     0.0";"       5"
"26860";"0";"07";"PV99  ";"2014JJ00";"      25";"       3";"";"       0";"     0.0";"       0"
"26861";"0";"07";"PV99  ";"2015JJ00";"      15";"       3";"";"       0";"     0.0";"       0"
"26862";"0";"07";"PV99  ";"2016JJ00";"      10";"       3";"";"       0";"     0.0";"       0"
"26863";"0";"07";"PV99  ";"2017JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"30576";"0";"08";"PV20  ";"2010JJ00";"     310";"       2";"     0.5";"      20";"     7.1";"      30"
"30577";"0";"08";"PV20  ";"2011JJ00";"     345";"       2";"     0.6";"      30";"     8.2";"      45"
"30578";"0";"08";"PV20  ";"2012JJ00";"     325";"       2";"     0.6";"      35";"    10.1";"      55"
"30579";"0";"08";"PV20  ";"2013JJ00";"     370";"       2";"     0.6";"      20";"     5.9";"      25"
"30580";"0";"08";"PV20  ";"2014JJ00";"     310";"       2";"     0.5";"      25";"     7.7";"      35"
"30581";"0";"08";"PV20  ";"2015JJ00";"     245";"       1";"     0.4";"      10";"     4.5";"      15"
"30582";"0";"08";"PV20  ";"2016JJ00";"     210";"       1";"     0.4";"      20";"     9.0";"      25"
"30583";"0";"08";"PV20  ";"2017JJ00";"     180";"       2";"     0.3";"      10";"     6.7";"      15"
"30584";"0";"08";"PV21  ";"2010JJ00";"     250";"       2";"     0.4";"      20";"     7.6";"      30"
"30585";"0";"08";"PV21  ";"2011JJ00";"     265";"       2";"     0.4";"      10";"     3.7";"      15"
"30586";"0";"08";"PV21  ";"2012JJ00";"     230";"       2";"     0.4";"      15";"     6.9";"      25"
"30587";"0";"08";"PV21  ";"2013JJ00";"     305";"       2";"     0.5";"      35";"    11.1";"      60"
"30588";"0";"08";"PV21  ";"2014JJ00";"     315";"       2";"     0.5";"      20";"     6.7";"      35"
"30589";"0";"08";"PV21  ";"2015JJ00";"     270";"       2";"     0.4";"      25";"     8.8";"      35"
"30590";"0";"08";"PV21  ";"2016JJ00";"     210";"       2";"     0.3";"      15";"     6.2";"      15"
"30591";"0";"08";"PV21  ";"2017JJ00";"     170";"       2";"     0.3";"      10";"     6.5";"      20"
"30592";"0";"08";"PV22  ";"2010JJ00";"     255";"       2";"     0.5";"      20";"     7.8";"      25"
"30593";"0";"08";"PV22  ";"2011JJ00";"     320";"       2";"     0.6";"      20";"     6.0";"      25"
"30594";"0";"08";"PV22  ";"2012JJ00";"     290";"       2";"     0.6";"      20";"     7.3";"      25"
"30595";"0";"08";"PV22  ";"2013JJ00";"     280";"       2";"     0.6";"      20";"     7.1";"      35"
"30596";"0";"08";"PV22  ";"2014JJ00";"     215";"       2";"     0.4";"      20";"     9.8";"      35"
"30597";"0";"08";"PV22  ";"2015JJ00";"     165";"       2";"     0.3";"      10";"     6.1";"      15"
"30598";"0";"08";"PV22  ";"2016JJ00";"     190";"       2";"     0.4";"      10";"     6.3";"      20"
"30599";"0";"08";"PV22  ";"2017JJ00";"     135";"       2";"     0.3";"       5";"     5.3";"      10"
"30600";"0";"08";"PV23  ";"2010JJ00";"     810";"       2";"     0.7";"      45";"     5.7";"      65"
"30601";"0";"08";"PV23  ";"2011JJ00";"     925";"       3";"     0.8";"      55";"     6.1";"      70"
"30602";"0";"08";"PV23  ";"2012JJ00";"     770";"       2";"     0.7";"      65";"     8.2";"      90"
"30603";"0";"08";"PV23  ";"2013JJ00";"     800";"       2";"     0.7";"      45";"     5.6";"      60"
"30604";"0";"08";"PV23  ";"2014JJ00";"     905";"       3";"     0.8";"      55";"     6.2";"      90"
"30605";"0";"08";"PV23  ";"2015JJ00";"     655";"       2";"     0.6";"      45";"     6.8";"      65"
"30606";"0";"08";"PV23  ";"2016JJ00";"     645";"       3";"     0.6";"      30";"     4.9";"      40"
"30607";"0";"08";"PV23  ";"2017JJ00";"     490";"       2";"     0.4";"      20";"     3.7";"      30"
"30608";"0";"08";"PV24  ";"2010JJ00";"     385";"       3";"     1.0";"      10";"     2.6";"      15"
"30609";"0";"08";"PV24  ";"2011JJ00";"     290";"       2";"     0.7";"      10";"     2.8";"      15"
"30610";"0";"08";"PV24  ";"2012JJ00";"     310";"       2";"     0.8";"      10";"     3.2";"      20"
"30611";"0";"08";"PV24  ";"2013JJ00";"     325";"       2";"     0.8";"      10";"     3.1";"      15"
"30612";"0";"08";"PV24  ";"2014JJ00";"     245";"       2";"     0.6";"      15";"     5.3";"      15"
"30613";"0";"08";"PV24  ";"2015JJ00";"     185";"       2";"     0.5";"      15";"     8.6";"      20"
"30614";"0";"08";"PV24  ";"2016JJ00";"     180";"       2";"     0.4";"       5";"     3.9";"      10"
"30615";"0";"08";"PV24  ";"2017JJ00";"     175";"       2";"     0.4";"       5";"     2.9";"      10"
"30616";"0";"08";"PV25  ";"2010JJ00";"    1825";"       3";"     0.9";"     100";"     5.6";"     160"
"30617";"0";"08";"PV25  ";"2011JJ00";"    1970";"       3";"     1.0";"      75";"     3.8";"     110"
"30618";"0";"08";"PV25  ";"2012JJ00";"    1445";"       2";"     0.7";"      55";"     3.9";"      80"
"30619";"0";"08";"PV25  ";"2013JJ00";"    1465";"       2";"     0.7";"      75";"     5.3";"     135"
"30620";"0";"08";"PV25  ";"2014JJ00";"    1390";"       2";"     0.7";"      85";"     6.1";"     130"
"30621";"0";"08";"PV25  ";"2015JJ00";"    1115";"       2";"     0.6";"      55";"     5.1";"      90"
"30622";"0";"08";"PV25  ";"2016JJ00";"    1100";"       2";"     0.5";"      55";"     4.8";"      75"
"30623";"0";"08";"PV25  ";"2017JJ00";"    1100";"       3";"     0.5";"      30";"     2.8";"      55"
"30624";"0";"08";"PV26  ";"2010JJ00";"    1315";"       2";"     1.1";"      50";"     3.8";"      80"
"30625";"0";"08";"PV26  ";"2011JJ00";"    1325";"       3";"     1.1";"      45";"     3.5";"      70"
"30626";"0";"08";"PV26  ";"2012JJ00";"    1150";"       2";"     0.9";"      35";"     3.0";"      45"
"30627";"0";"08";"PV26  ";"2013JJ00";"    1040";"       2";"     0.8";"      40";"     3.7";"      50"
"30628";"0";"08";"PV26  ";"2014JJ00";"    1165";"       2";"     0.9";"      50";"     4.3";"      60"
"30629";"0";"08";"PV26  ";"2015JJ00";"    1065";"       2";"     0.8";"      35";"     3.5";"      55"
"30630";"0";"08";"PV26  ";"2016JJ00";"     985";"       2";"     0.8";"      40";"     3.9";"      55"
"30631";"0";"08";"PV26  ";"2017JJ00";"     930";"       2";"     0.7";"      30";"     3.1";"      45"
"30632";"0";"08";"PV27  ";"2010JJ00";"    3790";"       3";"     1.4";"     110";"     2.9";"     155"
"30633";"0";"08";"PV27  ";"2011JJ00";"    4070";"       3";"     1.5";"     115";"     2.8";"     170"
"30634";"0";"08";"PV27  ";"2012JJ00";"    3530";"       3";"     1.3";"     130";"     3.7";"     210"
"30635";"0";"08";"PV27  ";"2013JJ00";"    3580";"       3";"     1.3";"     115";"     3.2";"     170"
"30636";"0";"08";"PV27  ";"2014JJ00";"    4005";"       3";"     1.5";"     140";"     3.5";"     200"
"30637";"0";"08";"PV27  ";"2015JJ00";"    3875";"       3";"     1.4";"     125";"     3.3";"     185"
"30638";"0";"08";"PV27  ";"2016JJ00";"    3175";"       3";"     1.1";"     110";"     3.4";"     175"
"30639";"0";"08";"PV27  ";"2017JJ00";"    2705";"       3";"     1.0";"      75";"     2.7";"     115"
"30640";"0";"08";"PV28  ";"2010JJ00";"    4050";"       3";"     1.2";"     155";"     3.8";"     235"
"30641";"0";"08";"PV28  ";"2011JJ00";"    3820";"       2";"     1.1";"     160";"     4.2";"     270"
"30642";"0";"08";"PV28  ";"2012JJ00";"    3365";"       2";"     0.9";"     165";"     5.0";"     235"
"30643";"0";"08";"PV28  ";"2013JJ00";"    3630";"       3";"     1.0";"     165";"     4.6";"     250"
"30644";"0";"08";"PV28  ";"2014JJ00";"    3500";"       3";"     1.0";"     175";"     5.0";"     255"
"30645";"0";"08";"PV28  ";"2015JJ00";"    3535";"       3";"     1.0";"     140";"     3.9";"     180"
"30646";"0";"08";"PV28  ";"2016JJ00";"    3135";"       3";"     0.9";"     145";"     4.7";"     210"
"30647";"0";"08";"PV28  ";"2017JJ00";"    3340";"       3";"     0.9";"     105";"     3.2";"     200"
"30648";"0";"08";"PV29  ";"2010JJ00";"     295";"       3";"     0.8";"      15";"     5.4";"      30"
"30649";"0";"08";"PV29  ";"2011JJ00";"     345";"       3";"     0.9";"      20";"     5.2";"      25"
"30650";"0";"08";"PV29  ";"2012JJ00";"     240";"       2";"     0.6";"      10";"     4.6";"      20"
"30651";"0";"08";"PV29  ";"2013JJ00";"     210";"       2";"     0.5";"      15";"     6.2";"      20"
"30652";"0";"08";"PV29  ";"2014JJ00";"     200";"       2";"     0.5";"      15";"     6.5";"      20"
"30653";"0";"08";"PV29  ";"2015JJ00";"     175";"       2";"     0.5";"       5";"     2.9";"       5"
"30654";"0";"08";"PV29  ";"2016JJ00";"     170";"       3";"     0.5";"      10";"     7.0";"      20"
"30655";"0";"08";"PV29  ";"2017JJ00";"     145";"       3";"     0.4";"       5";"     2.0";"       5"
"30656";"0";"08";"PV30  ";"2010JJ00";"    2950";"       3";"     1.2";"     105";"     3.6";"     155"
"30657";"0";"08";"PV30  ";"2011JJ00";"    2590";"       3";"     1.1";"     105";"     4.1";"     180"
"30658";"0";"08";"PV30  ";"2012JJ00";"    2255";"       2";"     0.9";"      90";"     3.9";"     125"
"30659";"0";"08";"PV30  ";"2013JJ00";"    2330";"       2";"     0.9";"     100";"     4.2";"     150"
"30660";"0";"08";"PV30  ";"2014JJ00";"    2195";"       2";"     0.9";"      75";"     3.5";"     115"
"30661";"0";"08";"PV30  ";"2015JJ00";"    1935";"       2";"     0.8";"      55";"     2.7";"      75"
"30662";"0";"08";"PV30  ";"2016JJ00";"    1620";"       2";"     0.6";"      40";"     2.4";"      55"
"30663";"0";"08";"PV30  ";"2017JJ00";"    1845";"       3";"     0.7";"      55";"     2.9";"      85"
"30664";"0";"08";"PV31  ";"2010JJ00";"    1550";"       3";"     1.4";"      50";"     3.2";"      75"
"30665";"0";"08";"PV31  ";"2011JJ00";"    1815";"       4";"     1.6";"      45";"     2.6";"      75"
"30666";"0";"08";"PV31  ";"2012JJ00";"    1470";"       3";"     1.3";"      45";"     3.1";"      75"
"30667";"0";"08";"PV31  ";"2013JJ00";"    1410";"       3";"     1.3";"      30";"     2.2";"      40"
"30668";"0";"08";"PV31  ";"2014JJ00";"    1520";"       3";"     1.4";"      55";"     3.8";"      90"
"30669";"0";"08";"PV31  ";"2015JJ00";"    1305";"       3";"     1.2";"      30";"     2.4";"      60"
"30670";"0";"08";"PV31  ";"2016JJ00";"    1085";"       3";"     1.0";"      40";"     3.5";"      50"
"30671";"0";"08";"PV31  ";"2017JJ00";"     935";"       3";"     0.8";"      25";"     2.9";"      60"
"30672";"0";"08";"PV99  ";"2010JJ00";"      70";"       7";"     0.0";"       0";"     0.0";"       0"
"30673";"0";"08";"PV99  ";"2011JJ00";"      75";"      10";"";"       0";"     0.0";"       5"
"30674";"0";"08";"PV99  ";"2012JJ00";"      55";"       8";"";"       0";"     0.0";"       0"
"30675";"0";"08";"PV99  ";"2013JJ00";"      40";"       6";"";"       0";"     0.0";"       0"
"30676";"0";"08";"PV99  ";"2014JJ00";"      50";"       8";"";"       0";"     0.0";"       5"
"30677";"0";"08";"PV99  ";"2015JJ00";"      35";"       8";"";"       0";"     0.0";"       0"
"30678";"0";"08";"PV99  ";"2016JJ00";"      40";"      10";"";"       0";"     0.0";"       0"
"30679";"0";"08";"PV99  ";"2017JJ00";"      55";"       9";"";"       0";"     0.0";"       0"
"34392";"0";"09";"PV20  ";"2010JJ00";"      80";"       0";"       .";"      10";"    12.5";"      25"
"34393";"0";"09";"PV20  ";"2011JJ00";"      65";"       0";"       .";"       5";"     7.8";"      15"
"34394";"0";"09";"PV20  ";"2012JJ00";"      75";"       0";"       .";"      10";"    14.5";"      20"
"34395";"0";"09";"PV20  ";"2013JJ00";"      50";"       0";"       .";"       5";"     8.0";"      10"
"34396";"0";"09";"PV20  ";"2014JJ00";"      40";"       0";"       .";"       0";"     0.0";"       0"
"34397";"0";"09";"PV20  ";"2015JJ00";"      40";"       0";"       .";"       0";"     0.0";"       0"
"34398";"0";"09";"PV20  ";"2016JJ00";"      60";"       0";"       .";"       0";"     0.0";"       0"
"34399";"0";"09";"PV20  ";"2017JJ00";"      30";"       0";"       .";"       5";"    17.9";"       5"
"34400";"0";"09";"PV21  ";"2010JJ00";"     275";"       2";"     0.4";"      25";"     8.4";"      40"
"34401";"0";"09";"PV21  ";"2011JJ00";"     200";"       1";"     0.3";"      15";"     6.4";"      20"
"34402";"0";"09";"PV21  ";"2012JJ00";"     300";"       2";"     0.5";"      25";"     8.7";"      45"
"34403";"0";"09";"PV21  ";"2013JJ00";"     255";"       2";"     0.4";"      25";"     9.4";"      40"
"34404";"0";"09";"PV21  ";"2014JJ00";"     250";"       2";"     0.4";"      15";"     6.8";"      25"
"34405";"0";"09";"PV21  ";"2015JJ00";"     225";"       2";"     0.4";"      15";"     5.7";"      25"
"34406";"0";"09";"PV21  ";"2016JJ00";"     250";"       2";"     0.4";"      20";"     7.6";"      25"
"34407";"0";"09";"PV21  ";"2017JJ00";"     140";"       2";"     0.2";"       5";"     2.9";"       5"
"34408";"0";"09";"PV22  ";"2010JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"34409";"0";"09";"PV22  ";"2011JJ00";"      20";"       0";"       .";"       5";"    15.8";"       5"
"34410";"0";"09";"PV22  ";"2012JJ00";"      20";"       0";"       .";"       0";"     0.0";"       0"
"34411";"0";"09";"PV22  ";"2013JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"34412";"0";"09";"PV22  ";"2014JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"34413";"0";"09";"PV22  ";"2015JJ00";"      15";"       0";"       .";"       0";"     0.0";"       5"
"34414";"0";"09";"PV22  ";"2016JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"34415";"0";"09";"PV22  ";"2017JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"34416";"0";"09";"PV23  ";"2010JJ00";"      90";"       0";"       .";"       5";"     5.4";"      10"
"34417";"0";"09";"PV23  ";"2011JJ00";"      80";"       0";"       .";"      10";"    15.0";"      20"
"34418";"0";"09";"PV23  ";"2012JJ00";"     110";"       0";"     0.1";"       5";"     5.5";"      10"
"34419";"0";"09";"PV23  ";"2013JJ00";"     115";"       0";"     0.1";"       5";"     5.3";"      10"
"34420";"0";"09";"PV23  ";"2014JJ00";"     100";"       0";"     0.1";"      10";"     9.9";"      15"
"34421";"0";"09";"PV23  ";"2015JJ00";"      75";"       0";"       .";"       0";"     0.0";"       5"
"34422";"0";"09";"PV23  ";"2016JJ00";"      75";"       0";"       .";"       5";"     3.9";"       5"
"34423";"0";"09";"PV23  ";"2017JJ00";"      60";"       0";"       .";"       0";"     0.0";"       5"
"34424";"0";"09";"PV24  ";"2010JJ00";"      80";"       1";"       .";"       5";"     5.0";"       5"
